Word, Score
have,0.0944
new,0.0901
end,0.07252
cus,0.05616
for,0.02569
and,0.01611
payday,0.29996
lendup,0.28797
proprietary,0.24979
artificial,0.24582
education,0.24582
intelligence,0.2329
quantitative,0.1988
offers,0.1988
continued,0.18531
company,0.18443
evidence,0.17377
underwriting,0.16584
studies,0.16367
underw,0.16062
lender,0.15732
online,0.14625
loan,0.14197
case,0.13101
direct,0.12867
alternative,0.11703
tomers,0.08866
financial,0.06945
for,0.02676
and,0.01679
rates,0.30089
borrowers,0.29237
progressively,0.25348
lower,0.24616
payday,0.23996
repay,0.22294
subprime,0.21686
lost,0.20727
crisis,0.17673
offers,0.15904
company,0.14754
loans,0.13956
following,0.13643
serve,0.13094
riting,0.12929
lenders,0.12929
than,0.12734
who,0.11538
credit,0.11001
model,0.09915
access,0.09009
key,0.08483
unc,0.0767
financial,0.05556
the,0.01901
and,0.01343
machine‐learning,0.32722
assists,0.31415
zestfinance,0.304
analysing,0.28264
disparate,0.28264
decisions,0.23666
pricing,0.23085
complex,0.20727
processing,0.20215
provides,0.19339
following,0.18604
underwriting,0.18091
technology,0.1389
improve,0.13748
ertainties,0.12939
data,0.10164
institutions,0.1008
inve,0.08896
that,0.08785
financial,0.07577
with,0.06657
and,0.01831
baidu,0.56329
chinese,0.51194
search,0.36269
data.1,0.28164
59.2,0.28164
63.3,0.28164
giant,0.24771
scoring,0.24771
small‐business,0.24095
internet,0.21851
approval,0.20238
developing,0.20027
2016,0.19939
applications,0.17782
rates,0.16716
borrowers,0.16243
lenders,0.14366
credit,0.12223
based,0.1091
stment,0.09631
platform,0.07967
from,0.07782
for,0.02378
lenders,0.29836
48.8,0.29248
41.1,0.29248
23.7,0.29248
small,0.2848
unions,0.27688
credit,0.25387
techniques,0.22691
banks,0.21701
alternative,0.21605
proven,0.19854
adjudication,0.18351
big,0.17359
institutional,0.17273
businesses,0.16432
effecti,0.15685
increased,0.13631
lending,0.12005
through,0.1085
have,0.09077
new,0.08664
credit,0.34141
contraction,0.26222
severe,0.24824
demonstrating,0.23832
methodologies,0.23062
approval,0.18843
during,0.17653
valuable,0.16661
adjudication,0.16452
strong,0.15643
rates,0.15563
new,0.15535
decision,0.14494
perform,0.14381
most,0.13545
loss,0.13173
will,0.12367
sources,0.12047
what,0.11451
prove,0.09656
how,0.09219
data,0.07711
and,0.01389
ve,0.01187
the,0.00983
deem,0.25348
sources,0.2329
109,0.23037
yahoo,0.22294
techniques,0.19665
appropriate,0.18862
finance,0.15045
data,0.14907
deloitte,0.12586
will,0.11955
who,0.11538
what,0.11069
regulators,0.11069
conclusion,0.10783
own,0.10579
introduction,0.10579
states,0.10539
lending,0.10405
findings,0.09964
uncertainties,0.09546
new,0.07508
use,0.06625
end,0.06043
and,0.02686
the,0.00951
s,2e-05
fintechs,0.30824
deliver,0.276
small‐business,0.25022
pioneered,0.25022
origination,0.19237
seamless,0.18466
adjudication,0.18351
expect,0.18025
rapid,0.16945
leading,0.16945
borrowers,0.16867
faster,0.15519
lender,0.14522
individual,0.11222
finding,0.11048
ability,0.10325
digital,0.09668
new,0.08664
their,0.07278
and,0.04648
le,0.01694
the,0.01097
onerous,0.29996
similarly,0.29996
placing,0.27867
minutes,0.27867
processes,0.25119
times,0.21509
experiences,0.21331
streamlined,0.20265
adjudication,0.1988
application,0.18712
supporting,0.17583
evidence,0.17377
improved,0.16931
pressure,0.16263
lenders,0.16161
deliver,0.1495
online,0.14625
loan,0.14197
incumbents,0.13613
cut,0.13479
have,0.09833
new,0.09386
ss,0.02959
auto‐adjudicated,0.29248
loan,0.26209
intervention,0.24429
processes,0.23187
forcing,0.22048
needed,0.2125
previously,0.19533
internal,0.18706
allowing,0.17447
human,0.17105
compete,0.16166
lenders,0.14918
order,0.14918
result,0.13941
now,0.13941
many,0.12853
incumbents,0.12566
automate,0.12516
improve,0.11633
incumbent,0.11385
off,0.09668
that,0.07434
are,0.05345
and,0.01549
origination,0.40014
legacy,0.38169
mainframes,0.30418
bridges,0.30418
decades‐old,0.28796
constrained,0.27645
technological,0.20315
rapid,0.17623
costs,0.14574
must,0.1421
loan,0.13629
infrastructure,0.13599
increasing,0.13256
incumbents,0.13068
add,0.12374
technology,0.12223
connect,0.11898
digital,0.10055
with,0.05858
and,0.01611
the,0.01141
er,0.0027
d,0.00015
demanded,0.29248
cost‐saver,0.29248
compared,0.22356
increases,0.1969
front,0.19382
improving,0.18706
ends,0.18351
necessary,0.17631
effort,0.16717
compete,0.16166
partnerships,0.15465
fintechs,0.15412
additional,0.14399
development,0.14358
costs,0.14014
incumbents,0.12566
processes,0.11594
this,0.10899
time,0.10571
igital,0.09633
customers,0.08241
but,0.07928
bu,0.05506
and,0.03099
for,0.0247
middleware,0.31685
looked,0.31685
fintech‐driven,0.31685
overha,0.29996
expensive,0.27867
relatively,0.24979
proven,0.21509
technological,0.21161
thus,0.20133
have,0.19667
ilding,0.19642
fully,0.19203
allowing,0.18901
marketplace,0.1811
without,0.1731
both,0.1718
partnerships,0.16754
lenders,0.16161
them,0.14356
solutions,0.1378
incumbents,0.13613
access,0.11262
with,0.06102
uling,0.31685
110,0.27107
small‐business,0.27107
seamless,0.20004
originat,0.19759
expect,0.19528
borrowers,0.18273
their,0.15769
lender,0.15732
deliver,0.1495
infrastructure,0.14165
conclusion,0.13479
introduction,0.13223
states,0.13174
lending,0.13006
findings,0.12455
individual,0.12157
finding,0.11969
uncertainties,0.11933
digital,0.10474
end,0.07554
and,0.01679
the,0.01188
fintech‐bank,0.30418
quicken,0.28796
rocke,0.28796
pioneered,0.26023
mortgage,0.24401
adjudication,0.19085
quantitative,0.19085
offers,0.19085
fully,0.18435
continued,0.1779
rapid,0.17623
leading,0.17623
loans,0.16747
evidence,0.16682
fintechs,0.16028
studies,0.15712
lender,0.15103
partnership,0.14891
now,0.14499
case,0.12577
incumbent,0.1184
digital,0.10055
process,0.09106
and,0.01611
ion,0.00869
rocket,0.25348
minutes,0.22294
digitally,0.21172
mortgage,0.20334
property,0.18417
approval,0.18214
reports,0.17844
verify,0.17673
home,0.17065
origination,0.16672
income,0.16672
fully,0.15362
receive,0.14686
full,0.13267
where,0.11785
online,0.117
loan,0.11357
credit,0.11001
users,0.10979
view,0.10579
asset,0.09376
information,0.08624
digital,0.08379
can,0.07192
service,0.0673
their,0.06308
mo,0.03916
and,0.02686
t,2e-05
errors.3,0.29248
roughly,0.29248
latency,0.26582
ondeck,0.26582
partnered,0.25022
small‐busine,0.24429
rtgage,0.23058
creditworthiness,0.22691
uses,0.19854
algorithms,0.1969
origination,0.19237
morgan,0.19097
million,0.18832
reducing,0.17359
analyse,0.17105
human,0.17105
borrower,0.16501
lender,0.14522
online,0.135
loan,0.13105
improve,0.11633
its,0.09427
bank,0.07701
with,0.05633
and,0.01549
the,0.01097
near‐term,0.28164
ondeck‐,0.28164
model.4,0.28164
promoter,0.28164
lender5,0.28164
reorient,0.26663
ondeck,0.25597
delivering,0.2303
scalable,0.2303
score,0.22204
as‐a‐service,0.21528
average,0.20463
profitability,0.1826
its,0.18156
highly,0.17259
strategy,0.16317
driven,0.15757
partnership,0.13788
focus,0.12149
net,0.10418
has,0.10151
customers,0.07936
mark,0.0712
ss,0.0263
and,0.01492
the,0.01056
banks,0.33853
lenders,0.3103
unions,0.28796
satisfaction,0.28796
demanding,0.26023
superior,0.2398
community,0.21012
regional,0.19861
marketplace,0.17385
etplace,0.17309
national,0.16371
channels,0.16371
distribution,0.14933
credit,0.13201
uncertainties,0.11455
key,0.1018
more,0.09204
new,0.0901
from,0.08404
customer,0.06699
custome,0.06662
and,0.01611
necessitating,0.26663
proliferate,0.22204
expectations,0.19119
degree,0.19119
address,0.19119
legacy,0.17671
bar,0.15757
raising,0.15446
withou,0.15328
lenders,0.14366
significant,0.13639
will,0.13283
models,0.12509
what,0.12299
incumbents,0.121
lending,0.11561
incumbent,0.10963
investment,0.09784
able,0.07975
platform,0.07967
system,0.07678
their,0.07009
are,0.05147
for,0.02378
the,0.01056
r,8e-05
impeding,0.29248
materially,0.26582
competitiveness,0.24429
street,0.23916
journal,0.22048
preferences,0.18832
evolve,0.16717
borrower,0.16501
wall,0.16432
channels,0.15742
money,0.14693
distribution,0.14358
continue,0.138
sources,0.13437
introduction,0.12206
states,0.12161
findings,0.11497
uncertainties,0.11015
how,0.10283
their,0.07278
end,0.06973
will,0.06897
for,0.0247
the,0.01097
c,0.00012
t,3e-05
distribution,0.29866
111,0.28796
created,0.21207
non‐financial,0.20826
important,0.18435
being,0.16747
channels,0.16371
underwriting,0.1592
emerging,0.15763
point,0.1469
credit,0.13201
onclusion,0.12889
source,0.12624
lending,0.12486
finding,0.1149
are,0.11118
platforms,0.09758
new,0.0901
data,0.08944
institutions,0.0887
financial,0.06667
for,0.02569
and,0.01611
jumping,0.29248
fray,0.29248
moments,0.25723
into,0.24142
embed,0.22048
non‐financial,0.20025
third‐party,0.19854
capture,0.19854
seek,0.17631
supporting,0.16231
evidence,0.1604
engag,0.15918
also,0.14279
online,0.135
increasing,0.12746
lending,0.12005
they,0.11653
products,0.102
need,0.10173
platforms,0.09383
institutions,0.08529
customers,0.08241
customer,0.06442
are,0.05345
the,0.01097
exact,0.24683
moments,0.23886
targeting,0.22684
receivab,0.22208
because,0.20474
non‐financial,0.18595
during,0.18284
supply,0.18138
when,0.1596
accounts,0.14952
most,0.14029
lenders,0.13853
settlement,0.1381
chain,0.12912
such,0.12566
credit,0.11787
they,0.1082
management,0.10747
access,0.09653
need,0.09447
platforms,0.08713
customers,0.07652
provide,0.07504
ement,0.06569
are,0.04964
the,0.03056
lenders,0.3103
pre‐emptively,0.30418
moments,0.26752
turning,0.26752
underwrite,0.26023
because,0.2293
non‐financial,0.20826
thus,0.19327
collection,0.18969
data,0.17889
particular,0.17309
decision,0.16813
loans,0.16747
distribution,0.14933
also,0.1485
channel,0.14425
partners,0.13481
increasing,0.13256
platforms,0.09758
can,0.08631
are,0.05559
le,0.01762
the,0.01141
forward‐looking,0.26663
comparisons,0.26663
this,0.2099
detailed,0.20027
insights,0.19636
performance,0.1881
valuable,0.17896
similar,0.17896
data,0.16564
company,0.16394
well,0.15958
businesses,0.15823
individuals,0.14149
such,0.13031
sets,0.12909
enable,0.12761
between,0.12403
many,0.12377
hold,0.12325
into,0.11624
these,0.10806
platforms,0.09036
can,0.07991
provide,0.07782
and,0.01492
underwriting,0.27449
helps,0.24824
begun,0.21902
exploration,0.21902
non‐financial,0.17953
risk,0.15939
new,0.15535
entrants,0.15192
providing,0.14381
both,0.14218
directly,0.13213
their,0.1305
also,0.12802
lower,0.12732
users,0.11357
own,0.10943
into,0.10822
lending,0.10763
cost,0.0983
products,0.09145
platforms,0.08412
have,0.08138
lin,0.07128
and,0.01389
the,0.00983
sheet,0.21528
whether,0.20027
funded,0.19456
balance,0.17564
represent,0.16169
loans,0.15506
competition,0.15271
directly,0.14191
distribution,0.13827
via,0.1319
credit,0.12223
introduction,0.11754
funding,0.11478
direct,0.11437
partner,0.11221
they,0.11221
these,0.10806
business,0.10543
institutions,0.08213
platform,0.07967
from,0.07782
financial,0.06174
with,0.05424
are,0.05147
for,0.02378
the,0.01056
e,2e-05
112,0.26752
non‐financial,0.20826
quantita,0.18969
important,0.18435
continued,0.1779
underwriting,0.1592
emerging,0.15763
studies,0.15712
distribution,0.14933
point,0.1469
credit,0.13201
conclusion,0.1294
states,0.12647
source,0.12624
case,0.12577
lending,0.12486
findings,0.11957
finding,0.1149
uncertainties,0.11455
platforms,0.09758
data,0.08944
end,0.07252
are,0.05559
for,0.02569
and,0.01611
amazon,0.3787
defaults,0.27159
platform‐based,0.2571
measure,0.19732
sales,0.19515
non‐financial,0.18595
financing,0.18138
offers,0.1704
merchants,0.15011
loans,0.14952
evidence,0.14894
player,0.14512
using,0.1381
merchant,0.13644
offering,0.13223
sell,0.13081
loan,0.12169
credit,0.11787
trade,0.11229
its,0.08754
risk,0.08254
data,0.07986
can,0.07706
platform,0.07683
that,0.06903
tive,0.05833
the,0.01019
withhold,0.25348
merchants.6,0.25348
tradeshift,0.22294
platform,0.21512
expanding,0.19109
already,0.18417
sales,0.18214
b2b,0.17844
made,0.16929
supply,0.16929
billion,0.16212
choose,0.15807
company,0.14754
worth,0.14754
reach,0.14067
loans,0.13956
using,0.12889
offering,0.12341
chain,0.12051
even,0.10443
this,0.09446
has,0.09136
its,0.0817
more,0.0767
over,0.07199
the,0.01901
and,0.01343
suppliers,0.26663
connects,0.25597
requests,0.24095
granular,0.20957
financing,0.1881
enables,0.18135
receive,0.16317
borrower,0.1589
once,0.14841
lenders,0.14366
underw,0.14277
directly,0.14191
them,0.12761
loan,0.12619
trade,0.11645
incumbent,0.10963
offer,0.1048
through,0.10448
access,0.1001
its,0.09078
data,0.08282
institutions,0.08213
platform,0.07967
that,0.07158
financial,0.06174
with,0.05424
the,0.01056
amazon,0.34205
fees.7,0.2453
lending6,0.2453
3.5,0.23222
0.5,0.23222
2.5,0.22294
1.5,0.22294
tradeshift,0.21575
accelerating,0.21575
2011,0.20058
2013,0.18253
rite,0.17268
origination,0.16135
billion,0.15689
2017,0.14559
2015,0.13781
loans,0.13505
client,0.13453
improved,0.13108
growth,0.12971
benefits,0.11976
loan,0.10991
lending,0.10069
through,0.091
key,0.0821
unc,0.07423
from,0.06778
service,0.06513
and,0.013
the,0.0092
symbiotic,0.26663
lending,0.23121
dramatically,0.2303
i.e,0.19826
towards,0.1826
balance,0.17564
power,0.14944
relationship,0.14456
create,0.12732
shift,0.12377
source,0.11688
potential,0.10789
ertainties,0.10543
has,0.10151
how,0.09902
platforms,0.09036
institutions,0.08213
can,0.07991
platform,0.07967
customer,0.06203
financial,0.06174
with,0.05424
the,0.04225
non‐financial,0.38567
stopping,0.28164
platforms,0.27107
techspot,0.26663
a.m,0.26663
sense,0.25597
other,0.23163
originat,0.17564
city,0.17358
non‐,0.15567
there,0.14944
make,0.13905
offering,0.13713
sources,0.12939
what,0.12299
own,0.11754
lending,0.11561
products,0.09823
from,0.07782
that,0.07158
their,0.07009
financial,0.06174
are,0.05147
113,0.27645
disadvantage,0.26752
compared,0.23251
economics,0.21857
vehicle,0.20826
marketplace,0.17385
questions,0.17089
about,0.1688
raising,0.16682
put,0.16139
lenders,0.15515
conclusion,0.1294
introduction,0.12694
states,0.12647
lending,0.12486
funding,0.12396
findings,0.11957
finding,0.1149
uncertainties,0.11455
cost,0.11403
banks,0.11284
traditional,0.1008
end,0.07252
ion,0.00869
t,3e-05
price‐sensitive,0.29248
sustainability,0.25022
suffer,0.23916
despite,0.22691
forcing,0.22048
operating,0.18832
advantages,0.18832
segments,0.18832
challenges,0.18466
explore,0.18466
's,0.17923
creating,0.16791
marketplace,0.16717
higher,0.16571
lenders,0.14918
costs,0.14014
them,0.13252
suppor,0.13047
models,0.12991
other,0.12027
funding,0.11919
model,0.11441
cost,0.10965
from,0.08081
and,0.01549
he,0.00818
scratch,0.26222
high‐cost,0.24824
analog,0.24824
relied,0.23832
expensive,0.23062
acquisition,0.18645
mail,0.17953
particularly,0.16661
building,0.16352
entrants,0.15192
evidence,0.14381
client,0.14381
channels,0.14113
proved,0.13334
costs,0.12564
where,0.12191
such,0.12132
direct,0.10648
they,0.10447
these,0.10061
high,0.09504
has,0.09451
base,0.0932
have,0.08138
new,0.07767
from,0.07245
customer,0.05775
ting,0.05129
for,0.02214
well‐defined,0.28164
incumbents,0.24201
already,0.20463
acquisition,0.20027
created,0.19636
segments,0.18135
margins,0.17896
challenges,0.17782
therefore,0.17782
have,0.17482
established,0.16633
particular,0.16027
higher,0.15958
well,0.15958
client,0.15446
costs,0.13495
where,0.13094
are,0.10295
base,0.1001
low,0.07527
customer,0.06203
and,0.02984
la,0.0278
than,0.25468
costs,0.24291
offset,0.21686
funding,0.2066
absence,0.20334
cost,0.19005
branch,0.18632
marketplaces,0.18417
creates,0.17065
advantages,0.16321
significantly,0.15713
entrants,0.14686
higher,0.14362
advantage,0.14241
while,0.12375
network,0.11001
they,0.10099
high,0.09188
certain,0.08537
rge,0.08038
more,0.0767
new,0.07508
are,0.04633
for,0.04281
the,0.00951
higher,0.29714
lesser‐known,0.26222
relied,0.23832
perceived,0.23832
otherwise,0.22434
reflect,0.21442
banks,0.19456
premiums,0.19052
low‐cost,0.18843
deploy,0.17653
entrants,0.15192
deposits,0.15054
demand,0.13913
private,0.13634
while,0.12802
who,0.11935
credit,0.1138
incumbent,0.10207
investors,0.09771
have,0.08138
risk,0.07969
new,0.07767
able,0.07425
are,0.04792
for,0.02214
and,0.01389
b,0.00636
hedge,0.41178
two‐sided,0.29248
pulled,0.29248
sought,0.27688
unstable,0.26582
initially,0.25723
instability,0.23463
maintaining,0.23463
capital,0.21733
marketplaces,0.2125
fund,0.19952
rand,0.18962
found,0.17923
difficult,0.17447
liquidity,0.17105
marketplace,0.16717
growth,0.15465
funds,0.14918
proved,0.14872
funding,0.11919
this,0.10899
has,0.10541
but,0.07928
lower‐cost,0.26582
exploring,0.25022
licences,0.25022
acquiring,0.23916
marketplaces,0.2125
alternatives,0.2125
volatility,0.20797
response,0.18466
broader,0.18351
give,0.17823
including,0.16945
deposits,0.16791
demand,0.15519
back,0.15308
due,0.14088
now,0.13941
banking,0.13631
such,0.13532
sources,0.13437
which,0.13374
them,0.13252
would,0.12642
funding,0.11919
access,0.10396
market,0.07528
are,0.05345
114,0.26582
disadvantage,0.25723
compared,0.22356
economics,0.21017
's,0.17923
marketplace,0.16717
questions,0.16432
about,0.16231
raising,0.1604
put,0.15519
lenders,0.14918
conclusion,0.12442
introduction,0.12206
states,0.12161
lending,0.12005
funding,0.11919
findings,0.11497
model,0.11441
finding,0.11048
uncertainties,0.11015
cost,0.10965
banks,0.1085
traditional,0.09692
end,0.06973
the,0.01097
s,2e-05
institutional,0.39051
prosper,0.30049
ustainability,0.27616
closed,0.27035
consortium,0.27035
february,0.26523
deal,0.21146
billion,0.21146
quantitative,0.20744
purchase,0.20377
2017,0.19623
continued,0.19337
marketplace,0.18897
major,0.18203
loans,0.18203
evidence,0.18132
studies,0.17079
case,0.13671
funding,0.13474
investors,0.1232
throug,0.12193
with,0.06367
lender,0.37758
months.8,0.25348
warrants,0.23996
highlighting,0.21686
included,0.20727
licence,0.20727
long‐,0.19109
desire,0.17673
seeking,0.1751
deal,0.16212
purchase,0.15622
secure,0.14552
following,0.13643
deposit,0.13267
online,0.117
equity,0.11408
funding,0.1033
uncertainties,0.09546
key,0.08483
term,0.08348
its,0.0817
over,0.07199
the,0.03803
h,0.00116
s,2e-05
major,0.27911
student,0.25348
funding.10,0.25348
zopa,0.21172
licence,0.20727
june,0.20727
diversify,0.20727
mortgage,0.20334
applied,0.20334
several,0.16672
after,0.16551
focused,0.16321
